Year,DepTime,UniqueCarrier,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Delay,CRSDepTime_sin,CRSDepTime_cos,CRSArrTime_sin,CRSArrTime_cos,ArrTime_sin,ArrTime_cos,Month_sin,Month_cos,DayofMonth_sin,DayofMonth_cos,DayOfWeek_sin,DayOfWeek_cos
1999,1155.0,TW,216.0,166.0,131.0,50.0,0.0,STL,HDN,906,3,82,Y,0.019647334689002593,-0.9998069724899994,-0.42881899264091805,-0.9033904314029612,-0.6122172800344494,-0.7906895737438433,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,-0.9749279121818236,-0.2225209339563146
1999,1559.0,TW,350.0,375.0,323.0,-26.0,-1.0,JFK,LAX,2475,8,19,N,-0.8674771844330542,-0.497476968801673,-0.9457985854916037,0.32475380780228225,-0.9772311064626789,0.21217767215644612,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,-0.9749279121818236,-0.2225209339563146
1999,1211.0,NW,65.0,65.0,43.0,-4.0,-4.0,LAX,LAS,236,13,9,N,-0.06762685375817216,-0.9977106838411478,-0.34429859697276594,-0.9388602005211345,-0.32556815445715676,-0.9455185755993167,1.2246467991473532e-16,-1.0,-0.9884683243281114,0.15142777750457667,-0.433883739117558,-0.9009688679024191
1999,2102.0,NW,67.0,48.0,26.0,16.0,-3.0,DTW,AZO,113,4,37,Y,-0.6887371883076487,0.725011093323457,-0.522824282942173,0.8524404783713656,-0.4656145203251117,0.8849876374630418,0.8660254037844386,0.5000000000000001,0.10116832198743228,-0.9948693233918952,0.7818314824680298,0.6234898018587336
1999,845.0,WN,56.0,60.0,48.0,-4.0,0.0,DAL,LBB,293,2,6,N,0.7507892424342951,-0.6605418332285528,0.5540944724681579,-0.8324537918588838,0.5699967625963032,-0.8216469379421636,0.5000000000000003,-0.8660254037844385,-0.3943558551133187,0.9189578116202306,-0.7818314824680299,0.6234898018587334
1999,1432.0,CO,206.0,215.0,186.0,-5.0,4.0,IAH,LAX,1379,3,17,Y,-0.6039148986121494,-0.7970488035461049,-0.8739190595069274,-0.48607147358236064,-0.8616291604415258,-0.5075383629607041,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,0.43388373911755823,-0.900968867902419
1999,1040.0,AA,174.0,63.0,107.0,301.0,190.0,IAH,DFW,224,31,36,Y,0.9233565064233767,-0.38394369645250936,0.7843529718264612,-0.6203147713757899,-0.3987490689252459,-0.9170600743851242,0.8660254037844387,-0.4999999999999998,-0.8486442574947509,0.5289640103269624,0.7818314824680298,0.6234898018587336
1999,1718.0,NW,284.0,300.0,251.0,-13.0,3.0,DTW,LAX,1979,6,27,Y,-0.9813927049530394,-0.19201135035449474,-0.9457985854916037,0.32475380780228225,-0.9636304532086231,0.26723837607825673,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945,0.43388373911755823,-0.900968867902419
1999,1844.0,WN,80.0,85.0,62.0,4.0,9.0,SAN,SMF,480,2,16,Y,-0.9878415498308071,0.15546405509914243,-0.8642003601626802,0.5031478286693621,-0.8571673007021123,0.5150380749100542,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945,0.9749279121818236,-0.22252093395631434
1999,1109.0,WN,65.0,75.0,49.0,-1.0,9.0,OAK,LAX,337,11,5,Y,0.2568854727310413,-0.9664418523117412,-0.06762685375817216,-0.9977106838411478,-0.0610485395348565,-0.998134798421867,0.49999999999999994,0.8660254037844387,-0.8978045395707417,-0.44039415155763423,-0.433883739117558,-0.9009688679024191
1999,1512.0,NW,79.0,86.0,60.0,-15.0,-8.0,MSP,AZO,426,2,17,N,-0.7678345906689026,-0.6406481416287093,-0.998326912053493,-0.057821939346040616,-0.992004949679715,-0.12619896913583006,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,0.43388373911755823,-0.900968867902419
1999,711.0,US,62.0,63.0,50.0,0.0,1.0,BUF,DCA,296,3,9,Y,0.953324067282489,-0.3019490399719338,0.8354655945129974,-0.5495427557388449,0.8362861558477593,-0.548293229519914,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865,-0.7818314824680299,0.6234898018587334
1999,1055.0,WN,46.0,45.0,35.0,1.0,0.0,SAT,HOU,192,3,8,Y,0.2779217225484585,-0.9606037248187713,0.08504109105592084,-0.9963774449635131,0.08280820751220463,-0.9965655024977614,-1.0,-1.8369701987210297e-16,0.9680771188662043,-0.2506525322587204,-0.433883739117558,-0.9009688679024191
1999,1741.0,AA,137.0,146.0,116.0,-10.0,-1.0,IAH,MIA,964,3,18,N,-0.9971648174456097,-0.07524843419410006,-0.6791814039374103,0.7339704493680984,-0.7132504491541826,0.7009092642998499,-0.4999999999999997,-0.8660254037844388,-0.651372482722222,-0.7587581226927911,0.7818314824680298,0.6234898018587336
1999,2100.0,WN,46.0,50.0,38.0,-4.0,0.0,HOU,DAL,239,2,6,N,-0.704400082532796,0.7098031584374573,-0.5339452837761965,0.8455190322713954,-0.5519369853120584,0.833885822067168,-0.8660254037844385,-0.5000000000000004,-0.651372482722222,-0.7587581226927911,-0.433883739117558,-0.9009688679024191
1999,1848.0,NW,266.0,247.0,195.0,17.0,-2.0,MSP,LAX,1536,7,64,Y,-0.9755486741836519,0.21978349414484946,-0.7136371434687848,0.700515544054315,-0.6626200482157372,0.7489557207890024,0.5000000000000003,-0.8660254037844385,0.7907757369376985,-0.6121059825476629,0.9749279121818236,-0.22252093395631434
1999,849.0,US,92.0,89.0,65.0,-3.0,-6.0,BDL,PIT,406,6,21,N,0.7212412241710703,-0.6926839802942002,0.40500740828619375,-0.914313403179293,0.4186597375374284,-0.9081431738250811,-0.5000000000000004,0.8660254037844384,0.9680771188662043,-0.2506525322587204,0.9749279121818236,-0.22252093395631434
1999,2103.0,US,60.0,66.0,39.0,82.0,88.0,PHL,ALB,212,4,17,Y,-0.913870756971612,0.4060052210897453,-0.7607957401623928,0.6489914034490417,-0.48862124149695535,0.872496007072797,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,0.43388373911755823,-0.900968867902419
1999,943.0,UA,81.0,85.0,68.0,-1.0,3.0,SFO,LAS,414,5,8,Y,0.5721349312224904,-0.8201595091657696,0.23572678936065966,-0.9718193663318895,0.24192189559966773,-0.9702957262759965,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,0.43388373911755823,-0.900968867902419
1999,2019.0,AA,156.0,172.0,137.0,-19.0,-3.0,DFW,DCA,1192,5,14,N,0.0,1.0,0.0,1.0,-0.0218148850345609,0.9997620270799091,1.0,6.123233995736766e-17,0.72479278722912,0.6889669190756866,-0.433883739117558,-0.9009688679024191
1999,1746.0,UA,149.0,148.0,127.0,-3.0,-4.0,DEN,SJC,948,7,15,N,-0.999184483822157,-0.04037780688756808,-0.9414635940784436,0.33711467043856097,-0.9469301294951057,0.3214394653031615,0.8660254037844387,-0.4999999999999998,0.72479278722912,0.6889669190756866,-2.4492935982947064e-16,1.0
1999,1035.0,US,142.0,142.0,125.0,5.0,5.0,DFW,CLT,936,5,12,Y,0.38091786618806855,-0.9246088790503413,-0.47169755170631134,-0.8817604094731583,-0.48862124149695463,-0.8724960070727973,-0.866025403784439,0.49999999999999933,-0.9377521321470804,0.3473052528448203,0.7818314824680298,0.6234898018587336
1999,1116.0,AA,198.0,202.0,184.0,29.0,33.0,DFW,BUR,1231,1,13,Y,0.3278493304373985,-0.9447300230921792,-0.024012646023544082,-0.9997116548440095,-0.14780941112961016,-0.9890158633619169,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,0.9749279121818236,-0.22252093395631434
1999,1400.0,WN,57.0,60.0,44.0,-3.0,0.0,DTW,MDW,229,3,10,N,-0.5022041776294791,-0.8647490757274613,-0.5022041776294791,-0.8647490757274613,-0.48862124149695463,-0.8724960070727973,1.0,6.123233995736766e-17,-0.10116832198743204,-0.9948693233918952,0.9749279121818236,-0.22252093395631434
1999,715.0,NW,115.0,134.0,84.0,-24.0,-5.0,BOS,DTW,632,16,15,N,0.939235473592265,-0.34327354274093663,0.5934227915437347,-0.8048909183712046,0.6755902076156604,-0.737277336810124,-0.4999999999999997,-0.8660254037844388,-0.10116832198743204,-0.9948693233918952,-0.9749279121818236,-0.2225209339563146
1999,1016.0,WN,86.0,100.0,77.0,-3.0,11.0,SAN,ELP,636,3,6,Y,0.4793796265803788,-0.8776076421839412,-0.197364850414351,-0.9803301055363549,-0.18223552549214703,-0.9832549075639546,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945,-0.433883739117558,-0.9009688679024191
1999,802.0,UA,50.0,57.0,39.0,-10.0,-3.0,ORD,MBS,222,1,10,N,0.8541480319311042,-0.520029941011305,0.49083401150959755,-0.8712531050994288,0.5299192642332049,-0.848048096156426,-0.5000000000000004,0.8660254037844384,-0.3943558551133187,0.9189578116202306,0.7818314824680298,0.6234898018587336
1999,1450.0,HP,80.0,72.0,58.0,17.0,9.0,ELP,PHX,347,7,15,Y,-0.6481605408238088,-0.7615037185194748,-0.6871527201911651,-0.7265129999758314,-0.7372773368101239,-0.6755902076156604,-0.8660254037844385,-0.5000000000000004,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
1999,1155.0,US,87.0,100.0,73.0,-18.0,-5.0,BOS,DCA,399,4,10,N,-0.002183175926323918,-0.9999976168685977,-0.42487039383424996,-0.9052541899616534,-0.3502073812594677,-0.9366721892483976,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945,0.7818314824680298,0.6234898018587336
1999,1520.0,US,108.0,100.0,85.0,13.0,5.0,CLT,LGA,544,8,15,Y,-0.7536662367090832,-0.6572573344168692,-0.9609065286951568,-0.2768729728793041,-0.9743700647852351,-0.22495105434386525,-0.4999999999999997,-0.8660254037844388,-0.7907757369376986,-0.6121059825476627,0.9749279121818236,-0.22252093395631434
1999,1240.0,AA,175.0,174.0,136.0,-2.0,-3.0,DFW,DCA,1192,25,14,N,-0.18879649458103506,-0.9820162338953023,-0.9362019902417249,-0.35146242113124004,-0.9320078692827981,-0.36243803828370263,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,-2.4492935982947064e-16,1.0
1999,930.0,CO,115.0,103.0,82.0,12.0,0.0,LGA,CLE,418,6,27,Y,0.6073893290110237,-0.7944043070147205,0.20164342500270455,-0.979458998199097,0.15212338618991708,-0.9883615104677607,0.49999999999999994,0.8660254037844387,0.9987165071710528,-0.05064916883871264,-0.9749279121818236,-0.2225209339563146
1999,1327.0,CO,281.0,174.0,153.0,109.0,2.0,IAH,DCA,1208,7,121,Y,-0.3647119072856689,-0.9311204136329788,-0.9845964149135253,-0.17484249980892247,-0.9563047559630354,0.2923717047227367,0.5000000000000003,-0.8660254037844385,-0.3943558551133187,0.9189578116202306,-0.7818314824680299,0.6234898018587334
1999,828.0,AA,83.0,77.0,55.0,3.0,-3.0,ICT,DFW,328,17,11,Y,0.7897400251006963,-0.6134416783639269,0.5431428805560242,-0.8396402868498536,0.5336145159156117,-0.8457278217039732,-0.8660254037844385,-0.5000000000000004,0.6513724827222223,-0.758758122692791,-0.433883739117558,-0.9009688679024191
1999,2214.0,DL,41.0,46.0,26.0,-11.0,-6.0,SEA,PDX,129,4,11,N,-0.41893233137999736,0.9080174567289553,-0.22935681597893295,0.9733424119825489,-0.27982901403099153,0.9600498543859288,-0.866025403784439,0.49999999999999933,0.9987165071710528,-0.05064916883871264,-0.9749279121818236,-0.2225209339563146
1999,1410.0,DL,117.0,117.0,89.0,0.0,0.0,ORD,ATL,606,8,20,N,-0.5394715468536834,-0.8420038302378999,-0.9740882815516536,-0.2261681227400237,-0.9733792584604485,-0.22920039092241415,-0.4999999999999997,-0.8660254037844388,-0.72479278722912,0.6889669190756865,0.9749279121818236,-0.22252093395631434
1999,1829.0,UA,143.0,134.0,123.0,51.0,42.0,LAX,PDX,834,3,17,Y,-0.998569865818293,-0.053462351983767344,-0.8619952069421158,0.506916426256655,-0.7313537016191703,0.6819983600624986,-1.0,-1.8369701987210297e-16,0.10116832198743228,-0.9948693233918952,0.43388373911755823,-0.900968867902419
1999,1756.0,US,346.0,349.0,317.0,-7.0,-4.0,PHL,SEA,2378,5,24,N,-0.999994637957007,0.003274760637736691,-0.7376664329827646,0.6751653380102421,-0.7604059656000314,0.6494480483301832,0.5000000000000003,-0.8660254037844385,-0.9680771188662043,-0.2506525322587205,-0.7818314824680299,0.6234898018587334
1999,1555.0,WN,53.0,55.0,42.0,-2.0,0.0,SAT,DAL,248,2,9,N,-0.8564105180379664,-0.5162954818647381,-0.9546333923153608,-0.2977836232509544,-0.9510565162951535,-0.30901699437494756,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,-2.4492935982947064e-16,1.0
1999,1330.0,AA,110.0,118.0,87.0,-8.0,0.0,MIA,MSY,674,7,16,N,-0.384951393153995,-0.9229368477359642,-0.6039148986121494,-0.7970488035461049,-0.5735764363510462,-0.8191520442889918,-0.4999999999999997,-0.8660254037844388,-0.8978045395707417,-0.44039415155763423,0.43388373911755823,-0.900968867902419
1999,1637.0,NW,179.0,189.0,151.0,-18.0,-8.0,BOS,MEM,1139,6,22,N,-0.9479052704638014,-0.3185523477027719,-0.971561470659239,0.2367874758733169,-0.9876883405951378,0.15643446504023067,1.2246467991473532e-16,-1.0,-0.20129852008866028,0.9795299412524945,0.43388373911755823,-0.900968867902419
1999,1743.0,US,43.0,47.0,29.0,-6.0,-2.0,PIT,CRW,164,4,10,N,-0.9980649251576613,-0.06218042433139138,-0.9897931770612167,0.14251128601996005,-0.9935718556765876,0.11320321376790658,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627,0.9749279121818236,-0.22252093395631434
1999,656.0,AA,148.0,152.0,134.0,-3.0,1.0,AUS,ORD,978,5,9,Y,0.9710422065836073,-0.23890800119133482,0.6177428769830872,-0.786380148488413,0.6293203910498374,-0.7771459614569709,1.2246467991473532e-16,-1.0,-0.72479278722912,0.6889669190756865,-2.4492935982947064e-16,1.0
1999,1207.0,DL,57.0,63.0,44.0,-9.0,-3.0,HSV,MLU,337,4,9,N,-0.045830671512638414,-0.9989492227078915,-0.31544647674336873,-0.9489433704443039,-0.275637355816999,-0.9612616959383189,-0.4999999999999997,-0.8660254037844388,-0.651372482722222,-0.7587581226927911,0.7818314824680298,0.6234898018587336
1999,1245.0,DL,119.0,123.0,97.0,1.0,5.0,BNA,DFW,631,4,18,Y,-0.17591716987615166,-0.9844049722257426,-0.6547857336488175,-0.7558145559659326,-0.656059028990507,-0.7547095802227721,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,0.43388373911755823,-0.900968867902419
1999,1558.0,US,78.0,70.0,45.0,26.0,18.0,PHL,PIT,267,5,28,Y,-0.8207835565049689,-0.5712393135727394,-0.9546333923153608,-0.2977836232509544,-0.9816271834476639,-0.19080899537654547,-0.866025403784439,0.49999999999999933,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0
1999,647.0,UA,152.0,158.0,123.0,36.0,42.0,SEA,LAX,954,16,13,Y,0.0,1.0,0.0,1.0,0.6461239796429641,-0.7632324697825286,1.2246467991473532e-16,-1.0,0.48530196253108104,-0.8743466161445821,-2.4492935982947064e-16,1.0
1999,1536.0,WN,52.0,55.0,40.0,33.0,36.0,SAT,DAL,248,2,10,Y,-0.7090338204393329,-0.7051744759087667,-0.8564105180379664,-0.5162954818647381,-0.9205048534524403,-0.3907311284892738,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,0.9749279121818236,-0.22252093395631434
1999,1141.0,AA,94.0,87.0,75.0,8.0,1.0,DFW,MCI,460,6,13,Y,0.08504109105592084,-0.9963774449635131,-0.29048053093201454,-0.9568809022806626,-0.32143946530316153,-0.9469301294951057,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,-0.433883739117558,-0.9009688679024191
1999,2000.0,DL,113.0,110.0,64.0,3.0,0.0,ATL,LIT,453,7,42,Y,-0.8642003601626802,0.5031478286693621,-0.7347113987680096,0.6783798055074713,-0.7283709698824004,0.6851829903263591,1.0,6.123233995736766e-17,0.9884683243281114,0.1514277775045767,-2.4492935982947064e-16,1.0
1999,929.0,NW,109.0,114.0,96.0,-6.0,-1.0,RDU,DTW,501,6,7,N,0.6073893290110237,-0.7944043070147205,0.1543856458885492,-0.9880106640839336,0.18223552549214728,-0.9832549075639546,1.0,6.123233995736766e-17,-0.9987165071710528,-0.05064916883871266,0.9749279121818236,-0.22252093395631434
1999,2019.0,NW,59.0,82.0,42.0,-29.0,-6.0,MSP,OMA,282,3,14,N,-0.8042426652686089,0.5943010477541196,-0.5449746686361921,0.8384525094153351,-0.6494480483301834,0.760405965600031,-0.866025403784439,0.49999999999999933,0.9680771188662043,-0.2506525322587204,-0.7818314824680299,0.6234898018587334
1999,1318.0,AA,147.0,143.0,116.0,22.0,18.0,LGA,ORD,733,7,24,Y,-0.26110283908253074,-0.9653109900042794,-0.5863713742549057,-0.8100423516424392,-0.6593458151000685,-0.7518398074789777,0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866,-0.433883739117558,-0.9009688679024191
1999,1545.0,UA,264.0,278.0,250.0,17.0,31.0,ORD,OAK,1835,5,9,Y,-0.7507892424342947,-0.6605418332285532,-0.9994989882647042,-0.031650789213426234,-0.9992290362407229,0.039259815759068645,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945,0.7818314824680298,0.6234898018587336
1999,1251.0,AA,62.0,71.0,45.0,2.0,11.0,DFW,IAH,224,5,12,Y,-0.17591716987615166,-0.9844049722257426,-0.46784298822042075,-0.8838115966499802,-0.47331966718484325,-0.8808907382053857,-0.4999999999999997,-0.8660254037844388,0.48530196253108104,-0.8743466161445821,0.9749279121818236,-0.22252093395631434
1999,2220.0,NW,85.0,86.0,64.0,4.0,5.0,MSP,STL,449,7,14,Y,-0.4386545577885558,0.8986557621978098,-0.07851350680226776,0.9969130499946374,-0.06540312923014367,0.9978589232386035,-0.866025403784439,0.49999999999999933,-0.3943558551133187,0.9189578116202306,-0.9749279121818236,-0.2225209339563146
1999,1745.0,UA,190.0,137.0,102.0,53.0,0.0,ORD,BOS,867,6,82,Y,-0.9980649251576613,-0.06218042433139138,-0.6981747970327917,0.7159273376455323,-0.5187732581605214,0.8549118706729466,0.5000000000000003,-0.8660254037844385,0.6513724827222223,-0.758758122692791,0.43388373911755823,-0.900968867902419
1999,1912.0,US,151.0,176.0,128.0,-8.0,17.0,LGA,MCO,950,2,21,Y,-0.9705183142656247,0.24102738781103272,-0.5302483691402864,0.8478423597721847,-0.5628049276950696,0.826589749127188,0.49999999999999994,0.8660254037844387,-0.7907757369376986,-0.6121059825476627,0.43388373911755823,-0.900968867902419
1999,1949.0,DL,137.0,143.0,114.0,-7.0,-1.0,DFW,MCO,984,8,15,N,-0.8853389314166673,0.464946208198318,-0.19950461315423762,0.9798968870907684,-0.2334453638559052,0.9723699203976767,0.8660254037844387,-0.4999999999999998,0.48530196253108104,-0.8743466161445821,0.9749279121818236,-0.22252093395631434
1999,1531.0,UA,75.0,76.0,53.0,0.0,1.0,LAX,OAK,337,5,17,Y,0.0,1.0,0.0,1.0,-0.9483236552061992,-0.31730465640509264,1.0,6.123233995736766e-17,0.10116832198743228,-0.9948693233918952,0.7818314824680298,0.6234898018587336
1999,2214.0,US,68.0,53.0,36.0,134.0,119.0,PIT,TOL,201,4,28,Y,-0.8294171911718263,0.5586296832326744,-0.6791814039374103,0.7339704493680984,-0.16504760586067824,0.9862856015372313,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945,0.7818314824680298,0.6234898018587336
1999,730.0,NW,76.0,77.0,57.0,-1.0,0.0,ATL,MEM,332,11,8,N,0.9233565064233767,-0.38394369645250936,0.8923406939703283,-0.4513624772669444,0.894934361602025,-0.4461978131098088,0.8660254037844387,-0.4999999999999998,-0.8486442574947509,0.5289640103269624,0.7818314824680298,0.6234898018587336
1999,1148.0,CO,168.0,178.0,151.0,-12.0,-2.0,EWR,MCI,1092,4,13,N,0.04146848123649409,-0.9991398125707626,-0.4562260759216153,-0.8898639040039575,-0.4067366430757998,-0.9135454576426011,-0.4999999999999997,-0.8660254037844388,-0.9987165071710528,-0.05064916883871266,-0.9749279121818236,-0.2225209339563146
1999,2140.0,DL,79.0,72.0,44.0,2.0,-5.0,LAX,LAS,236,16,19,Y,-0.5522757589100581,0.8336614937253125,-0.2674195298848555,0.9635801964736318,-0.26303121445797445,0.964787323828813,-0.5000000000000004,0.8660254037844384,-0.8978045395707417,-0.44039415155763423,-2.4492935982947064e-16,1.0
1999,1045.0,WN,97.0,100.0,83.0,-3.0,0.0,BWI,SDF,495,4,10,N,0.31958688051461587,-0.9475569776023691,-0.11111215098119928,-0.9938078737383454,-0.09584575252022366,-0.9953961983671789,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306,0.9749279121818236,-0.22252093395631434
1999,1045.0,US,112.0,108.0,82.0,-1.0,-5.0,ATL,IAD,533,7,23,N,0.29882551277765534,-0.9543077663485566,-0.16731404766079463,-0.985903651202977,-0.16074256560382613,-0.9869963665602319,-0.4999999999999997,-0.8660254037844388,0.29936312297335804,-0.9541392564000488,0.43388373911755823,-0.900968867902419
1999,2202.0,DL,94.0,94.0,71.0,2.0,2.0,ATL,RSW,515,4,19,Y,-0.49652974419632967,0.8680197077994989,-0.10894222876100751,0.9940480827367378,-0.10452846326765342,0.9945218953682733,0.49999999999999994,0.8660254037844387,-0.72479278722912,0.6889669190756865,0.43388373911755823,-0.900968867902419
1999,1940.0,NW,87.0,75.0,51.0,62.0,50.0,DTW,ORD,235,7,29,Y,-0.9755486741836519,0.21978349414484946,-0.9590725433589095,0.2831604784836204,-0.8503522249955628,0.5262139236518695,1.2246467991473532e-16,-1.0,0.9987165071710528,-0.05064916883871264,0.9749279121818236,-0.22252093395631434
1999,1250.0,DL,72.0,75.0,57.0,-3.0,0.0,DAB,ATL,366,6,9,N,-0.21871846537690914,-0.9757880061279549,-0.5209620094522013,-0.8535798642819103,-0.5075383629607042,-0.8616291604415257,-0.866025403784439,0.49999999999999933,-0.5712682150947924,0.8207634412072763,-0.433883739117558,-0.9009688679024191
1999,1809.0,UA,116.0,91.0,67.0,20.0,-5.0,OMA,ORD,416,9,40,Y,-0.9979267958323078,0.06435922746478179,-0.8952777472414744,0.44550842337068186,-0.8549118706729468,0.5187732581605211,-0.8660254037844385,-0.5000000000000004,-0.8978045395707417,-0.44039415155763423,-0.7818314824680299,0.6234898018587334
1999,1550.0,US,70.0,67.0,50.0,6.0,3.0,BNA,CLT,329,8,12,Y,-0.8378571217366244,-0.5458895891617822,-0.9997372711637521,-0.022921357857995813,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,0.7818314824680298,0.6234898018587336
1999,1122.0,DL,110.0,114.0,96.0,3.0,7.0,SLC,SJC,585,3,11,Y,0.19308251305950097,-0.98118252285221,-0.04146848123649384,-0.9991398125707626,-0.052335956242943564,-0.9986295347545738,0.49999999999999994,0.8660254037844387,-0.10116832198743204,-0.9948693233918952,-0.7818314824680299,0.6234898018587334
1999,2047.0,AA,79.0,92.0,60.0,-11.0,2.0,ORD,BUF,473,4,15,Y,-0.7493453741762411,0.6621793640703922,-0.1823607435226952,0.9832316915263919,-0.2334453638559052,0.9723699203976767,1.0,6.123233995736766e-17,0.48530196253108104,-0.8743466161445821,-0.7818314824680299,0.6234898018587334
1999,1831.0,UA,94.0,99.0,74.0,-4.0,1.0,ORD,DCA,612,3,17,Y,-0.9909999303772127,0.1338623845311284,-0.6759701640370076,0.7369289906984126,-0.6915130557822698,0.7223639620597551,-0.5000000000000004,0.8660254037844384,0.9884683243281114,0.1514277775045767,-2.4492935982947064e-16,1.0
1999,1119.0,TW,73.0,91.0,62.0,-18.0,0.0,STL,OKC,462,2,9,N,0.1759171698761519,-0.9844049722257426,-0.21871846537690914,-0.9757880061279549,-0.13917310096006508,-0.9902680687415704,-0.8660254037844385,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,-0.7818314824680299,0.6234898018587334
1999,112.0,DL,183.0,191.0,167.0,4.0,12.0,SFO,DFW,1464,4,12,Y,0.25899477312536284,0.9658787229739259,0.9987937818201409,-0.049101745360229744,0.9978589232386035,-0.06540312923014314,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,0.43388373911755823,-0.900968867902419
1999,2006.0,AA,81.0,78.0,65.0,3.0,0.0,SJC,SAN,417,4,12,Y,0.0,1.0,0.0,1.0,-0.6190939493098343,0.7853169308807446,-0.5000000000000004,0.8660254037844384,0.10116832198743228,-0.9948693233918952,0.7818314824680298,0.6234898018587336
1999,603.0,DL,115.0,115.0,102.0,-2.0,-2.0,HOU,ATL,696,4,9,N,0.9997372711637522,-0.022921357857994457,0.7059480290227685,-0.7082636375805752,0.7132504491541819,-0.7009092642998506,1.0,6.123233995736766e-17,0.7907757369376985,-0.6121059825476629,-0.433883739117558,-0.9009688679024191
1999,711.0,AA,142.0,154.0,127.0,-15.0,-3.0,ORD,MCO,1005,4,11,N,0.9479052704638014,-0.3185523477027717,0.3071477062642398,-0.9516618551442609,0.3705574375098363,-0.9288095528719242,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,-0.433883739117558,-0.9009688679024191
1999,1931.0,AA,170.0,164.0,151.0,6.0,0.0,MCO,ORD,1005,10,9,Y,-0.9208220682424789,0.38998297224063977,-0.6564342493517242,0.7543832423099271,-0.6394390019805852,0.7688418320734591,-0.5000000000000004,0.8660254037844384,-0.20129852008866028,0.9795299412524945,0.9749279121818236,-0.22252093395631434
1999,1837.0,UA,125.0,111.0,107.0,11.0,-3.0,SFO,SEA,679,4,14,Y,-0.9842123565544094,0.17699163032645365,-0.7883988919420355,0.6151643578626533,-0.7604059656000314,0.6494480483301832,0.5000000000000003,-0.8660254037844385,0.7907757369376985,-0.6121059825476629,0.9749279121818236,-0.22252093395631434
1999,1259.0,DL,77.0,77.0,47.0,-1.0,-1.0,DFW,LIT,304,7,23,N,-0.26110283908253074,-0.9653109900042794,-0.5649509911464959,-0.8251244618859581,-0.5591929034707467,-0.8290375725550417,1.2246467991473532e-16,-1.0,-0.9377521321470804,0.3473052528448203,-0.9749279121818236,-0.2225209339563146
1999,1445.0,AS,60.0,56.0,45.0,19.0,15.0,GEG,SEA,224,5,10,Y,-0.610852179515028,-0.7917446651425825,-0.7843529718264611,-0.62031477137579,-0.8314696123025452,-0.5555702330196022,0.5000000000000003,-0.8660254037844385,-0.5712682150947924,0.8207634412072763,-0.9749279121818236,-0.2225209339563146
1999,2021.0,UA,128.0,128.0,105.0,1.0,1.0,LAX,DEN,862,7,16,Y,-0.817024628268911,0.5766027721074951,-0.13494406901818384,0.9908532173015414,-0.13485093027372283,0.9908658973868822,-0.4999999999999997,-0.8660254037844388,-0.7907757369376986,-0.6121059825476627,0.9749279121818236,-0.22252093395631434
1999,742.0,DL,283.0,275.0,252.0,5.0,-3.0,PHL,SLC,1926,13,18,Y,0.8962482369418385,-0.44355281284041703,0.42091369486141433,-0.9071006898234133,0.4027466898587373,-0.9153114791194471,-0.866025403784439,0.49999999999999933,0.48530196253108104,-0.8743466161445821,0.43388373911755823,-0.900968867902419
